cartera,aapl,hd,gs
1.208880539596731,1.3853600944510036,1.1128480098989484,1.1068986024382992
1.2091569259573045,1.344155844155844,1.119406063105795,1.1340568936465458
1.2319375128000496,1.3597402597402597,1.1272839760775417,1.177024482109228
1.2343206420852577,1.3698937426210154,1.1299649412249948,1.1722668252552284
1.2373721699059104,1.3765053128689493,1.1383378016085792,1.1666171077411043
1.2397515985521803,1.4055489964580874,1.1441946793153228,1.142729705619982
1.2539727279467123,1.4488783943329397,1.1408537842854198,1.1501635444543563
1.2569193725878212,1.4531286894923259,1.1181686945762015,1.1777678659926654
1.248024947879644,1.4514757969303422,1.1059599917508764,1.1669640202200415
1.2465127448650266,1.4433293978748525,1.08884306042483,1.1873327386262267
1.2475263762956308,1.461038961038961,1.083274902041658,1.1817325800376648
1.2488668759919903,1.4684769775678865,1.0794803052175708,1.183665378134602
1.253241564829049,1.437780401416765,1.0954011136316766,1.2033898305084745
1.2597569150441885,1.455017709563164,1.092225201072386,1.2112201407473486
1.2489394444614432,1.4452184179456906,1.0911528150134049,1.1893646545742889
1.2446013436076868,1.437780401416765,1.0954011136316766,1.17846169095054
1.2772265630128654,1.5097992916174734,1.1053000618684266,1.2014570324115375
1.2819045720148847,1.5089728453364817,1.1119406063105794,1.2080979284369116
1.2929792981256207,1.5194805194805192,1.130006186842648,1.211368817524036
1.2765380169332567,1.495336481700118,1.1154877294287482,1.1999702646446624
1.308776013627222,1.513931523022432,1.117714992782017,1.273565269104966
1.3079677957793912,1.5570247933884296,1.1137966591049702,1.2394191693924075
1.31564254987034,1.5461629279811098,1.1128480098989484,1.2709386460501535
1.320333017287507,1.5580873671782762,1.1174262734584453,1.2695014372088413
1.3392540899612195,1.6138134592680047,1.1105382553103733,1.2865001486767766
1.3255194930888845,1.5923258559622195,1.0979170963085172,1.2786698384379027
1.3226743558583356,1.5787485242030697,1.0940812538667766,1.2858063237189017
1.3271158281643076,1.5665879574970483,1.0955660961022893,1.306918426008524
1.3155134499920647,1.5278630460448641,1.0885543411012581,1.3133115274060858
1.3342866122474495,1.5467532467532465,1.0973396576613736,1.3426999702646447
1.3458566283504305,1.4946871310507672,1.1036089915446483,1.4151551194370107
1.368552073796431,1.5456906729634001,1.098205815632089,1.4453860640301317
1.374882434220477,1.5590318772136955,1.1098783254279232,1.4376053127168202
1.3737969317473087,1.5227863046044863,1.118704887605692,1.4561899098027553
1.3948286440355455,1.5206611570247934,1.1397401526087854,1.4977202894241253
1.3996599783591797,1.5453364817001178,1.130336151783873,1.5013380909901872
1.3904740237392295,1.5219598583234946,1.1067849041039388,1.5257706412924967
1.3863050677015116,1.5010625737898464,1.136687976902454,1.491773218356626
1.374334169242355,1.5092089728453364,1.1267890286657043,1.4580235900485676
1.3854391527432213,1.5587957497048406,1.1313672922252012,1.4395381108137577
1.4086167072791143,1.6159386068476977,1.1509589606104353,1.4340866290018832
1.4245253983755795,1.6419126328217235,1.1713755413487317,1.4341857468530081
1.4290572932685026,1.687367178276269,1.1758300680552691,1.4027158291208248
1.423559052329163,1.6902007083825266,1.1656011548772944,1.3963722866488255
1.3913593007530507,1.6772136953955135,1.130336151783873,1.354594112399643
1.3847705936315111,1.6185360094451002,1.1468343988451228,1.3629695708197045
1.3490332779490646,1.5579693034238489,1.1170138172819137,1.3438893844781445
1.3611202053025018,1.58370720188902,1.1139203959579296,1.3615323619783923
1.3877202287018167,1.5937426210153482,1.1225407300474326,1.422192486866885
1.3900852784709998,1.5813459268004721,1.1308310991957107,1.4300227971057589
1.4182295113872754,1.6220779220779218,1.1500103114044133,1.4557934383982556
1.4157272398682217,1.6146399055489964,1.1501752938750258,1.454554465259193
1.4289171206374927,1.6164108618654072,1.1550010311404413,1.4875111507582515
1.420733019533283,1.605785123966942,1.1415549597855228,1.4890474774506888
1.4278804993173206,1.5984651711924438,1.1494741183749226,1.5079789870155613
1.4211168168004613,1.5953955135773317,1.1427510826974634,1.4982654376053126
1.4289951463752206,1.598229043683589,1.144607135491854,1.5180890078303102
1.4264556993307727,1.5724911452184178,1.1358630645493917,1.5460402418475567
1.4288031538733135,1.544746162927981,1.1586718911115694,1.5499058380414312
1.4239760383599491,1.531404958677686,1.167457207671685,1.535831103181683
1.4276042089461496,1.5332939787485242,1.1533924520519694,1.5641788086034294
1.4088589515815868,1.487603305785124,1.1377603629614355,1.5703736742987413
1.3971471095806869,1.4859504132231405,1.1022478861620955,1.5819704628803646
1.39926658925259,1.4799291617473433,1.072262322128274,1.638616314798295
1.3705121600853876,1.428453364817001,1.0527943905959993,1.624343344236297
1.3655212029208461,1.4316410861865407,1.0655392864508146,1.5833085538705522
1.410686170479206,1.508736717827627,1.0790678490410395,1.6350480721577958
1.3999246549772977,1.4772136953955135,1.073582181893174,1.64010308256517
1.3881804636519035,1.441086186540732,1.0614972159208085,1.6573991475864804
1.3621910471472494,1.4182998819362456,1.0349762837698495,1.6319258598473585
1.3691060936164667,1.4335301062573789,1.0456588987420088,1.6224105461393596
1.3695137004765774,1.3737898465171192,1.0683852340688802,1.6562097333729804
1.3935840558638817,1.4295749704840612,1.092843885337183,1.6383685201704825
1.4622096313086401,1.5783828876374115,1.1117131567988345,1.6815775470396126
1.447143928599858,1.4429392029004575,1.1292652111814523,1.747349496002676
1.4360846588889242,1.4289256198347107,1.1264178181068263,1.7286648825453463
1.4535395845828911,1.4638724911452183,1.148855434110126,1.7149866190900982
1.4597949159554393,1.482526564344746,1.1634563827593318,1.6934780453959757
1.4577335381326622,1.4729634002361276,1.1550010311404413,1.7095351372782237
1.4509862421649504,1.4230224321133411,1.1679109094658695,1.7246506095747844
1.4536840060257874,1.416646989374262,1.1924108063518253,1.7058182178610366
1.4602902740568329,1.456788665879575,1.1917508764693752,1.681683021112102
1.4478444338116307,1.4467532467532467,1.1960404207053001,1.644216473386857
1.4382668493269972,1.417827626918536,1.2074654567952157,1.6287540886113587
1.4502893869957412,1.4237308146399055,1.2257372654155496,1.6381702844682329
1.4589385623774227,1.4310507674144037,1.2530831099195712,1.6225096639904846
1.4618154055469499,1.4211724109953137,1.2549745751414008,1.6408586947009236
1.4648187659961314,1.4375553681828594,1.2611306075990407,1.6240079686374997
1.4645311363523466,1.4421487603305785,1.259022478861621,1.6205768658935473
1.4728818207015766,1.4521841794569066,1.2693338832749022,1.6237486371295469
1.4905177837559636,1.4864226682408501,1.3008867807795421,1.6034294776489246
1.4945946384439492,1.490082644628099,1.294204990719736,1.6208742194469223
1.4984089110141696,1.5100354191263283,1.288801814807177,1.6183467142432353
1.5181691380612443,1.5390791027154664,1.2968859558671892,1.6410942610764199
1.535619185246916,1.5701889020070838,1.316683852340689,1.6394588165328576
1.5329596687358467,1.5494687131050768,1.3231181686945763,1.6445633858657942
1.5383529801817581,1.5871310507674143,1.3215095896061044,1.623946872831797
1.5405927232388759,1.5587957497048406,1.3199422561352856,1.66195856873823
1.5594647825262336,1.587957497048406,1.3311610641369356,1.6778174249182278
1.5725248496421353,1.5839433293978749,1.3531862239637038,1.6964515809297254
1.5744108969329451,1.5919716646989375,1.3481130129923697,1.7003171771235999
1.5458901078225171,1.571546635182999,1.3361930294906166,1.6447616215680443
1.5558287263478605,1.576151121605667,1.3444009074035883,1.6615620973337297
1.5357876211859394,1.557733175914994,1.3258816250773355,1.6396570522351077
1.5620440423246273,1.585832349468713,1.3359043101670447,1.6817821389632275
1.5637232584279674,1.5905548996458088,1.3198185192823264,1.7024482109227872
1.5681427906476963,1.5866587957497047,1.3222932563415137,1.7178610367727227
1.5657892744758153,1.5770956316410862,1.3186636419880386,1.725195757755972
1.581876296816106,1.575914994096812,1.3418849247267477,1.749281395579344
1.5644376578660195,1.5520661157024793,1.3349969065786762,1.7268807612250965
1.5819145192711113,1.5648170011806375,1.3622190142297381,1.7353553374962831
1.566765131566679,1.509445100354191,1.3725304186430192,1.7337694518782831
1.5782706700740374,1.5123966942148759,1.3695607341719944,1.7723262959659034
1.6060510865385782,1.5317591499409682,1.392369560734172,1.813707998810586
1.6178359308887158,1.5373081463990554,1.399257578882244,1.8380909901873326
1.6036793538787928,1.497638724911452,1.4069705093833782,1.8271384676380216
1.5706251351163554,1.4865407319952773,1.36382759331821,1.783724848845277
1.52791119592647,1.4494687131050767,1.3074860796040422,1.7563683219347803
1.5569031927142796,1.4754427390791027,1.3422148896679729,1.7782238081078403
1.5787530848302722,1.5047225501770956,1.3348319241080635,1.827584497968084
1.5686793131336632,1.4907910271546634,1.3199010105176325,1.8299633263950836
1.5508306986217286,1.474025974025974,1.306454939162714,1.8067201903062742
1.5376513635512596,1.4721369539551357,1.2969684471024954,1.776092774308653
1.552786878001891,1.5030696576151121,1.3029490616621984,1.7830310238874019
1.5542529055906176,1.4808736717827626,1.3024128686327077,1.8151452076518981
1.5624964186318988,1.5005903187721368,1.2985770261909673,1.8252056695410845
1.5594908830456486,1.4982290436835892,1.306454939162714,1.8064723956784616
1.564359373390631,1.497638724911452,1.3088471849865952,1.8207949251660223
1.565906368989158,1.4791027154663519,1.314786553928645,1.8404698186143325
1.5642577011802725,1.4711924439197166,1.315363992575789,1.8436911487758945
1.5732303948656654,1.4672963400236128,1.3046401319859766,1.895331549212013
1.5727865639327443,1.4765053128689491,1.2919364817488144,1.9002874417682625
1.5706210147530022,1.4585596221959858,1.284512270571252,1.9264545544652594
1.5835506870362466,1.4863046044864225,1.2827799546298206,1.93998414114382
1.5773741467195321,1.4864226682408501,1.2784491647762426,1.9236792546337595
1.577789922191137,1.4963400236127509,1.2823262528356363,1.9065318663891366
1.5707612029150282,1.500944510035419,1.267642812951124,1.8970165526811378
1.5561209885444167,1.4889020070838253,1.271643637863477,1.8532064624838933
1.5710611692321237,1.5035419126328216,1.2817900598061456,1.8735751808900782
1.5743826392758253,1.540495867768595,1.2758094452464426,1.848151452076519
1.5638551200715083,1.530578512396694,1.263971952979996,1.840122906135395
1.5592418238365018,1.536599763872491,1.2488348113012993,1.8386361383685201
1.5530658248268565,1.5559622195985832,1.2502371623015056,1.791555159084151
1.528826233943029,1.5402597402597402,1.2481336358011963,1.7287640003964713
1.5571416215912943,1.5619834710743803,1.2687151990101053,1.7719298245614037
1.5723408433520563,1.5818181818181816,1.2897917096308518,1.7718802656358408
1.5746625086019514,1.5785123966942147,1.285502165394927,1.789325007433839
1.585004419356572,1.5750885478158205,1.28620334089503,1.827485380116959
1.5868777114777561,1.571546635182999,1.293586306454939,1.827584497968084
1.5945242495975958,1.5912632821723731,1.2962672716023922,1.827287144414709
1.6129702332844824,1.6095631641086188,1.3126005361930295,1.8466646843096441
